RegionID,SizeRank,RegionName,State,CountyName,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31
41084,333,Stone Mountain,GA,Dekalb County,181803,183190,184317,185014,185362,185629,186346,187790,190193,193445,197525,201901,206435,211053,216175,221318,226541,231665,235539,238081,239580,241762,244991,249004,255447,263100,271680,279189,285581,290858,293863,295104,294561,293268,291323,289106,286524,284371,282793,282323,282503,283185,284278,285658,286454,286940,286950,287292,287504,288295,289322,290675,291372,291766,291551,291176,290354,289294,287969,286473,284841,283245,281365,279357,277230,275396,273980,272750,271629,270153,268437,266553
23534,334,Athens,GA,Clarke County,206648,208535,210588,212483,213977,215146,216402,218315,221133,224595,228545,232467,236243,239863,243316,246669,250444,254756,259100,262485,265060,267663,270975,275129,280361,286130,291408,296191,300272,303884,305755,305847,305170,304688,304715,304843,305529,306515,308631,310783,313349,315642,318019,320466,322451,324117,325487,327114,328643,329943,331750,333808,336010,337073,337343,337154,336992,337135,337652,338661,340092,341140,341370,341026,340782,340818,340972,341229,341629,342140,342947,343992
32287,386,Kennesaw,GA,Cobb County,269893,271750,273544,275056,275786,276229,277042,278766,281409,284896,289051,293474,298141,303086,308498,314332,320879,327699,333861,339135,343763,349139,355347,362335,370147,378524,387879,396890,404454,409879,412693,413537,412666,411497,410005,408092,406004,404339,403957,404709,406887,409947,412800,414844,415679,416281,416859,417684,418474,420252,422986,426032,427656,427752,426879,426091,425463,424813,423911,422760,421492,420163,418537,417204,415856,414797,413610,412814,412235,411275,409538,407580
11140,404,Douglasville,GA,Douglas County,193801,195140,196264,196913,197227,197526,198558,200614,203685,207429,211562,215897,220307,225023,229993,235183,240490,245989,251372,256237,260627,265381,270623,276343,283133,290168,297312,303617,309538,314759,317986,319135,318449,317336,315977,314374,312734,311457,310867,310473,311059,312422,313852,314732,315031,315384,315586,315430,315016,315108,315716,316509,316687,316358,315935,315481,315122,314242,313003,311589,310265,308896,307052,305620,304224,303384,302619,302427,302299,301888,301021,300049
32777,405,McDonough,GA,Henry County,221827,223655,225037,225865,226086,226228,226816,228479,230981,234260,238107,242359,246779,251249,255888,260738,265914,271321,276719,281562,286188,291404,298000,305464,314007,322339,330527,337851,344760,350417,353599,354243,353300,352033,350711,349260,348598,348482,349099,349264,349932,350788,351661,352099,352330,352368,352418,352352,352306,352551,353414,354502,354932,354227,353143,352112,351264,350231,348946,347651,346635,345317,343657,341727,340000,338705,337720,337276,336895,335996,334468,333071
13709,423,Sandy Springs,GA,Fulton County,565090,568951,572827,573950,573695,572223,572022,574261,579362,586067,594136,601707,609551,617419,626019,634555,643117,651230,657114,661484,664349,668150,672981,679295,688475,699454,713185,727147,740315,750581,755969,756370,752802,749646,747209,745536,743011,742184,742950,746607,751713,758426,764835,770101,774433,779311,783868,787038,788032,789091,793138,798924,803834,804219,802346,799931,799437,800465,802200,803205,803720,804517,806357,808265,808874,808295,808202,809540,813369,817395,821809,824787
48573,427,Woodstock,GA,Cherokee County,289674,291434,292896,293940,294451,294769,295402,297252,300479,304702,309657,314423,319292,324130,329429,334837,341203,348219,354897,360186,364361,368847,374212,380522,388683,397983,408154,417320,425318,431474,434991,435694,434551,433547,432724,431696,430310,429034,429238,430331,432968,436385,440160,443558,446224,448413,450309,451797,453240,455319,457746,460256,461523,461988,461768,461949,462396,462836,462886,462460,461859,461200,460018,458764,457254,456097,455524,455579,456241,456314,455779,454980
39452,434,Lithonia,GA,Dekalb County,167038,168241,169297,170231,170731,171221,172113,173766,176355,179765,183719,187846,191887,195922,200402,204931,209659,214119,217682,220320,222416,225240,228929,233323,239819,247405,255716,262837,268956,274068,277613,279659,280242,280002,279027,277559,275520,273796,272374,271825,271585,271680,272126,272767,273315,273619,273706,273839,273737,273954,274368,274920,274830,274445,273974,273557,272921,271855,270731,269457,267964,266217,264011,262054,260230,258749,257472,256125,254704,252884,251134,249581
54219,443,Roswell,GA,Fulton County,413943,416261,418934,420310,420351,419646,419518,421334,424977,430127,435800,440937,446293,452427,459620,466987,474660,482679,489440,494674,498310,502990,509195,516755,526227,537544,551146,565153,576938,586091,590911,591585,589047,586252,584563,583660,582986,583948,586069,589524,593340,598072,602738,607529,612013,616994,621152,624236,625717,627780,632037,638095,643408,646326,646941,647085,647404,648629,649857,650582,650366,649792,649079,649056,649049,648661,647987,647900,649578,651811,654003,655290
16425,460,Acworth,GA,Cobb County,265289,267224,268988,270343,271006,271499,272267,274006,276741,280477,284923,289575,294247,299057,304143,309556,315614,322004,327893,332976,337602,342985,349169,355863,363491,371878,381157,389996,397596,403579,406894,407838,406869,405609,404310,402843,401431,400230,400108,400952,402966,405671,408268,410473,412022,413256,414282,415059,415675,416859,418621,420580,421600,421636,421157,420940,420883,420740,420072,418966,417659,416428,414996,413813,412526,411349,410232,409579,409406,408939,407911,406776
37736,471,Canton,GA,Cherokee County,313936,316166,318174,319588,320204,320424,320817,322625,325988,330359,335450,340517,345970,351686,357655,363689,370416,377926,385068,390961,396038,401879,408878,416699,426179,436649,448089,458717,467932,474827,477936,477832,476082,475120,474526,473549,471817,470594,470946,472950,476119,479860,483366,486546,489385,492039,494780,496827,498480,500317,502887,506092,508267,509189,509332,509858,510755,511479,511920,512024,511881,511496,510571,509547,508231,507253,507091,507837,509264,510232,510457,510423
38047,482,Covington,GA,Newton County,183573,185018,186523,187805,188471,188745,189229,190501,192885,195873,199101,202109,205270,208831,212994,217442,222106,227097,232071,236701,241085,245756,251203,257107,263879,270655,277234,283324,289054,294090,297404,298926,298827,298265,297340,296478,295430,294666,294448,294499,294829,295283,295914,296788,297917,298941,299752,300013,300174,300440,300909,301424,301980,302164,302044,301292,300434,299487,298626,298097,297558,296788,295524,294433,293351,292483,291635,291022,290088,289104,288209,288082
53569,497,Newnan,GA,Coweta County,237418,239228,240957,242377,243062,243535,244239,245887,248632,251928,255421,258680,262067,265626,269138,272679,276612,281236,285810,289813,293139,296926,301656,307256,314160,321630,329142,335872,341430,346199,349060,350439,350685,350943,351301,351364,351331,351656,353196,355120,357567,359596,361437,363111,364733,366213,367230,367730,368228,368942,370269,371697,372828,373203,373115,372766,372393,371852,371232,370524,369980,369540,368860,367813,366385,365087,364163,363950,364133,364042,363392,362276
54902,510,Valdosta,GA,Lowndes County,127316,127959,128875,129794,130555,131129,131783,132520,133737,135105,136742,138187,139729,141146,142533,143915,145927,148567,151416,153749,155453,157137,159098,161156,163358,165626,167525,169401,171190,173712,175829,177220,177938,178643,179359,179743,179795,180299,181756,183710,185591,186858,187604,187682,187520,187472,187960,188724,189697,190875,192452,193999,195467,196512,197246,197870,198218,198587,198997,199683,200586,201175,201398,201215,201086,200976,201093,201056,201301,201857,202849,204016
24307,526,Dallas,GA,Paulding County,222150,224051,226254,228028,228975,229442,230163,231857,234614,238335,242441,246363,250306,254552,259650,265150,271260,277554,284057,290092,296198,302602,309282,315544,322628,330112,338284,345932,353064,358973,362334,363321,362419,360862,358825,356369,353771,352079,351319,351170,351122,351543,352197,352856,353440,353840,354127,354081,354288,354807,355819,356624,356846,356362,355818,355598,355531,355394,355280,355340,355278,354799,353839,352747,351618,350613,349754,349105,348628,348394,348391,348683
16701,536,Albany,GA,Dougherty County,82387,83058,83988,85103,86013,86446,86684,87258,88350,89694,91010,91907,92641,93400,94588,95901,97430,99116,100167,100848,101167,102404,103994,105972,108374,111097,113314,114793,115733,117400,119506,121443,122884,123745,124017,123371,122750,122511,123136,123750,124295,124672,125183,126055,127049,127758,128038,128031,128382,129231,130861,132648,134314,135634,136185,136467,135767,134965,133853,133384,133093,132960,132327,131252,129959,128529,127690,126961,126432,125971,126013,126385
51534,542,Conyers,GA,Rockdale County,185007,187073,189188,190981,191792,191936,192354,193852,196659,200262,204279,208386,212731,217253,221934,226502,231212,236321,240507,243783,246180,249661,254321,259868,267340,275597,284364,291968,298326,303563,306687,308239,308044,307179,305771,304200,302881,302247,302290,302227,302293,302811,303758,304810,305502,305736,305662,305574,305930,306906,308303,309765,310761,311042,310925,310615,310055,308827,307100,305603,304782,304255,303379,302144,300776,299548,298583,297558,296537,295531,294701,294337
51757,554,Duluth,GA,Gwinnett County,283100,284675,286211,287539,288077,288254,288823,290528,293477,297188,301325,305341,309626,314373,319663,325278,331865,339383,346108,350959,354516,358925,364673,371516,380089,389843,400343,410334,419181,425985,429712,430311,429058,427505,426187,424882,423166,421662,420909,421170,422901,425836,429582,433407,436788,439375,441120,442401,443555,445463,448258,451960,454893,456479,456915,457397,457964,458329,458392,458577,458390,457538,455854,454601,453458,452305,450645,449466,448996,449057,448737,448205
27768,561,Warner Robins,GA,Houston County,128915,129795,130883,131982,132688,133026,133139,133611,134490,135731,137130,138340,139532,140811,142306,143890,145616,147485,149153,150531,151564,152878,154361,156023,158368,161180,164366,166949,169400,171963,174556,176687,178194,179663,181005,182042,182313,182594,183452,184807,186457,187753,189096,190505,191988,193268,194013,194475,194758,195229,195984,196857,197457,198089,198818,199699,200037,200120,200184,200959,202118,202927,202954,202699,202803,203442,204165,204930,205524,206082,206784,207632
16733,592,Alpharetta,GA,Fulton County,437593,439531,441500,442621,442833,442846,443448,445636,449280,454096,459774,465136,470976,477520,485314,493939,503474,513675,522742,530344,536503,543525,551555,560959,572506,585937,601976,619104,635329,648107,654817,656013,653291,650210,648116,646794,645616,645929,647492,650760,655348,661932,669590,677033,684119,691120,697488,702802,706475,709893,714955,721628,727445,729872,729574,729140,729394,730241,730712,730443,729236,727774,726560,726458,725864,724539,723126,722972,724805,726734,728462,729134
20535,608,Snellville,GA,Gwinnett County,225039,226767,228255,229487,230055,230583,231482,233144,235539,238796,242874,247339,251877,256645,261582,266532,271960,278104,284127,289483,294177,299447,305441,312264,320436,329135,338084,346474,353792,359704,362870,363623,362432,360807,358997,357049,354706,352587,350941,350254,350807,352457,354653,356670,357956,358635,358849,359295,359616,360594,361885,363464,364537,365144,365610,366285,366640,366431,365519,364636,363657,362551,360769,359026,357100,355454,354057,353175,352732,352364,351841,351218
27136,618,Smyrna,GA,Cobb County,338775,340744,342674,344106,344212,343852,343971,345481,348260,351653,355519,359424,363803,368908,374950,381251,388152,394209,399266,402911,406549,410897,415995,421487,427928,435532,444588,453716,461401,466812,469333,469440,467913,466584,465248,463767,462100,461453,462263,464218,466737,469486,471958,474038,476011,477985,479890,481275,482294,483680,485970,488483,489776,489324,487889,486911,486636,486606,486284,485539,484768,484065,482792,481269,479167,477205,475091,473537,472509,471790,470832,469759
397383,641,Johns Creek,GA,Fulton County,424028,425835,427765,428591,428748,428445,428795,430676,434151,438660,443785,448467,453667,459496,466969,475263,484468,493915,501932,508138,513042,519200,527161,536270,547410,560945,577533,595133,610290,621589,627163,627721,624315,620590,617928,616102,613911,613688,614541,617241,620455,625490,631237,637203,642714,648423,652782,656036,657373,659226,663699,670565,676714,679558,679898,679841,679975,680496,681284,682113,682364,682200,682212,683384,684535,684920,684586,684591,686165,688411,690647,691847
38130,665,Dalton,GA,Whitfield County,147264,147752,148033,148112,148326,148653,149331,150690,152975,155218,157090,158343,159694,161640,164021,166723,169651,173009,176176,178756,180691,182864,185590,188457,191270,194004,196403,198686,200336,202262,203916,205062,205190,204669,204036,203426,202580,202158,202528,203904,205767,207717,209661,211519,213028,214670,216079,217510,218338,219344,220934,222806,224498,225534,226403,227061,227263,227272,227184,228236,229471,230640,231119,231954,233270,234533,235082,234933,234650,234438,234743,235157
13576,666,Rome,GA,Floyd County,140921,141977,143113,144449,145232,145585,145989,147293,149458,151995,154446,156479,158543,160914,163484,165812,167881,170056,172230,174547,176913,179816,182870,185903,189286,193287,196578,199100,200538,203001,205321,207029,207713,207960,207992,207044,205733,204891,205358,206347,207271,207960,208484,208889,209347,210097,211193,212326,213199,214131,215364,216901,218323,219131,219537,219717,220032,220497,220858,221243,221512,221607,221431,221306,221465,221671,221997,222540,223103,223419,223589,223907
36296,684,Suwanee,GA,Gwinnett County,361113,363049,364818,365907,365941,365578,365698,366929,369641,373531,378340,383064,388045,393611,400007,407292,415892,425643,435090,443218,450390,458092,467063,477180,489372,502448,516404,530043,542981,553421,559119,559656,557015,553650,550797,548077,545710,544627,544708,546201,549029,553620,559063,564802,570257,575382,579436,582873,585431,588741,593268,598694,603039,605796,607291,608766,610126,611456,612671,613430,613405,612618,611263,610597,609465,607850,605499,603647,602843,602852,602838,602633
10614,702,Buford,GA,Gwinnett County,292924,294686,296289,297504,297946,298139,298775,300416,303276,307131,311810,316692,321847,327409,333354,339626,347186,355913,364442,371601,378029,384928,392733,401204,411039,421433,432453,443285,453401,461493,465885,466347,464204,461656,459305,456488,453037,449952,448237,448041,449533,452130,455435,458621,461573,464110,466183,468210,469761,471933,474630,477869,480087,481049,481108,481488,481841,482014,481632,481189,480610,479772,478169,476698,474888,472949,470853,469312,468520,468339,467982,467572
53588,726,Norcross,GA,Gwinnett County,202053,203500,204968,206447,207398,208198,209391,211483,214602,218513,222831,226897,230894,235321,240327,245247,250230,255309,259554,262263,263954,266474,270411,275309,282201,290016,298485,305754,311890,316911,319975,321142,320798,320207,319318,317840,315693,313674,312652,312798,313916,315617,317842,320755,323617,326013,327233,327894,328312,329519,331522,334046,336417,338114,339372,340109,340358,340251,340008,340395,340411,339935,337994,335653,333090,331106,329602,328923,328791,328725,328124,327076
12386,756,Lilburn,GA,Gwinnett County,245939,247865,249805,251371,252119,252471,253177,254985,257998,262200,266952,271663,276064,280771,285852,290850,296443,302540,308545,313224,316950,321438,327121,333699,341546,350178,359454,368257,375888,381921,385173,385813,384762,383610,382513,381110,379232,377544,376489,376206,376864,378436,381021,384213,387504,390147,391880,392961,393611,395191,397791,400688,402574,403332,403619,403990,404147,404135,403794,403612,403309,402698,400999,399028,396706,394586,392518,391228,390788,390791,390495,390058
20665,780,Stockbridge,GA,Henry County,185705,187574,189108,189984,190190,190335,191039,192755,195164,198208,201861,205826,210070,214450,219096,223710,228396,233117,237454,241031,244144,247940,252872,258810,266123,273960,281758,288478,294361,299317,302554,303837,303527,302564,301540,300395,299819,299536,300146,300558,301409,302379,303487,304318,304859,305116,305346,305327,305234,305248,305842,306608,307090,306819,306420,305793,305110,304108,302981,301892,301036,300026,298807,297263,295798,294543,293692,293129,292511,291280,289762,288514
53985,783,Powder Springs,GA,Cobb County,240267,242199,243886,245070,245520,245810,246473,248171,250861,254658,259107,263572,267828,272382,277483,283044,289076,295386,301056,305574,309541,314452,320249,326478,333621,341442,350133,358101,364864,369915,372754,373606,372777,371594,370087,368205,366178,364688,364342,364612,365954,367880,370118,371750,372733,373139,373518,373483,373445,373852,375209,376987,378083,378296,377918,377688,377311,376482,374932,373325,371736,370362,368721,367444,366230,365172,364238,363711,363473,362788,361562,360318
45251,799,Fayetteville,GA,Fayette County,309110,310768,311931,312866,313023,313027,313447,315102,318551,322860,327391,331359,335088,339095,343033,347515,352836,358782,364728,369564,373902,378719,384655,391413,398712,405409,411682,417559,423139,428483,431428,432240,431236,429972,429175,428660,428672,428515,430838,433897,438040,439707,440580,441057,441868,442576,443115,443450,443843,445263,447701,450384,451474,451873,452013,452726,453160,453639,454058,454106,453666,453050,451507,450290,449008,448415,447544,446948,447246,448286,449046,449460
51173,852,Brunswick,GA,Glynn County,161310,162579,163875,164814,165152,165012,165378,166473,168459,170877,173443,175821,178280,181079,184144,186919,189582,192123,193807,194223,193905,194516,196575,199224,203662,209256,215183,220030,223764,227805,231065,233204,234402,235452,236579,237205,236865,236478,236892,238089,239600,240425,240989,241542,242442,243413,244506,245577,246803,248166,250357,252817,255038,256316,256932,257451,257558,257617,257332,257632,258211,258501,257954,256701,255491,253974,252350,250739,249593,249100,248803,248860
20639,866,Statesboro,GA,Bulloch County,156523,157289,158202,159228,159807,160130,160717,162129,164292,166559,168798,170673,172363,174043,175629,177402,179423,182140,184770,186959,188793,190948,193525,196172,200177,205124,210085,213770,216247,218967,221518,223575,224777,225864,227245,228666,229503,229910,231015,233171,236239,239286,242212,244960,247636,250017,252389,254342,256176,257840,259916,262240,264550,266457,267804,269081,269767,270266,270438,271259,272185,273122,273131,272814,272614,272826,273245,273502,273890,274217,274679,275038
53026,878,Loganville,GA,Walton County,246773,248522,250233,251557,252165,252590,253405,255119,257739,261194,265294,269613,274048,278724,283617,288832,294689,301482,308497,315012,320990,327222,334192,341854,350347,359084,367923,376361,383931,390080,393625,394579,393541,392164,390447,388350,385484,382940,381087,380207,380683,382323,384600,386831,388660,390100,391317,392712,394150,396078,398189,400147,401369,401900,402355,403096,403605,403541,402594,401389,400424,399513,398230,396749,395104,393576,392259,391431,391201,391099,390594,389945
30775,888,Cartersville,GA,Bartow County,194491,196140,197820,199055,199964,200787,202099,204203,207070,210500,214177,218239,222776,227803,232709,236949,241254,245521,249562,252555,255005,257824,261585,266071,272408,279763,287659,294706,300433,305528,308657,310200,309864,309075,308036,307060,306092,305711,305976,306691,307612,308444,309191,310120,310836,311610,311889,312460,312888,313662,314795,316106,317514,318394,319090,319275,319291,319166,319102,319289,319606,319880,319562,318817,317822,317014,316467,316198,316315,316673,317087,317528
17317,960,Carrollton,GA,Carroll County,171402,172923,174301,175715,176516,177269,178402,180208,182989,186371,190031,193581,197047,201171,205201,209289,213094,217226,220340,222502,223886,226119,229272,232848,237914,243730,250101,255611,260126,264274,267267,269027,269142,268821,268065,267028,265166,263486,262584,262464,263209,264642,266621,268617,270350,271684,272714,273414,274152,274984,276196,277504,278992,280228,281391,282157,282521,282496,282498,282875,283169,283018,281775,280304,278959,278086,277666,277554,277786,277935,278169,278460
